agent_id,status,SVI,main_mode,evacuation_time,fail_reason,speed_m_s,patience_threshold_s,replan_attempts,ID,start_time,start_lat,start_lon,median_speed_m_s,mean_speed_m_s,n_points_window,min_dist_to_center_m,stationary_fraction,home_location_lat,home_location_lon,used_fallback_full_trace,walking_speed_m_s,cycling_speed_m_s,SVI_normalized
14,EVACUATING,0.44576506553937334,PRIV_CAR_DRIVER,300.0,,12.041159676700813,166.270480338188,0,42_0442,2022-10-18T18:31:23,48.84032272593209,2.3915870514713844,2.561,2.683914749661705,753,3857.37724121239,0.04736129905277402,48.884473365056756,2.3364889111203464,false,2.561,,0.44576506553937334
15,EVACUATING,0.7861850359565202,TRAIN,300.0,,2.1311989804151796,64.14448921304393,0,42_0068,2022-10-18T09:07:32,48.88733126427091,2.3653231431559973,0.392,1.0102502857142859,1008,3439.1052140638417,0.5268571428571428,48.878227163546065,2.354363168465599,false,2.789,,0.7861850359565202
16,EVACUATING,0.4810420019584421,PRIV_CAR_DRIVER,300.0,,11.894054851833298,155.68739941246739,0,42_0211,2022-10-18T18:58:41,48.80998106,2.33336838,26.361,27.886655535390197,2852,5524.326242022954,0.10127041742286752,48.69746971260491,2.4948899769009167,false,2.789,,0.4810420019584421
17,EVACUATING,0.5197492225840902,PRIV_CAR_DRIVER,300.0,,11.732645741824344,144.07523322477294,0,42_0148,2022-10-18T13:45:49,48.932353657877705,2.060222415634637,5.413,17.85669846153846,14945,22502.326894465034,0.2577777777777778,49.00238796934838,2.073526504574117,false,2.789,,0.5197492225840902
18,EVACUATING,0.4726213265965427,PRIV_CAR_DRIVER,300.0,,11.929169068092417,158.2136020210372,0,42_0549,2022-10-18T17:18:00,48.871191422894775,2.3434819599008994,17.736,22.69400756097561,4203,1397.0430302734653,0.07560975609756097,48.961865576077,2.1908592486392404,false,2.789,,0.4726213265965427
19,EVACUATING,0.5285877465658532,BIKE,300.0,,10.750028884962397,141.42367603024405,0,42_0261,2022-10-18T19:23:06,48.79857982,2.19868805,12.776,12.87168896713615,1724,12758.885273487607,0.01584507042253521,48.80837310392487,2.2197023334918478,false,2.789,12.776,0.5285877465658532
20,EVACUATING,0.5311002524886198,ELECT_BIKE,300.0,,11.685311947122456,140.66992425341405,0,42_0531,2022-10-18T22:17:08,48.74503496,2.29757075,3.2605,2.9893569844789356,902,13162.879927706772,0.06430155210643015,48.743411837386475,2.296182400773167,false,3.2605,,0.5311002524886198
21,EVACUATING,0.44856462535902686,WALKING,300.0,,2.413685977962102,165.43061239229195,0,42_0377,2022-10-18T17:39:28,48.94093596,2.2529726,2.789,3.0457053053945606,2281,11426.999216392995,0.08158716005349978,48.94913194909514,2.2531157169402176,false,2.789,,0.44856462535902686
22,EVACUATING,0.41892034846269743,PRIV_CAR_DRIVER,300.0,,12.153102146910552,174.32389546119077,0,42_0233,2022-10-18T21:53:37,48.81633225,2.35700209,13.591,24.892738919247112,4941,4783.308397260956,0.15482695810564662,48.75162178775786,2.298447497319867,false,2.789,,0.41892034846269743
23,EVACUATING,0.5634357568070527,PRIV_CAR_DRIVER,300.0,,11.55047289411459,130.9692729578842,0,42_0361,2022-10-18T18:23:35,48.746423755100814,2.4951021766568107,20.131,24.427052193225986,1801,16549.925040206683,0.13770127706829538,48.767069612363876,2.482225868137222,false,2.789,,0.5634357568070527
24,EVACUATING,0.44856462535902686,WALKING,300.0,,2.413685977962102,165.43061239229195,0,42_0377,2022-10-18T17:39:28,48.94093596,2.2529726,2.789,3.0457053053945606,2281,11426.999216392995,0.08158716005349978,48.94913194909514,2.2531157169402176,false,2.789,,0.44856462535902686
25,EVACUATING,0.6782674454870304,SUBWAY,300.0,,2.2214936283610016,96.51976635389087,0,42_0242,2022-10-18T20:02:33,48.84293415,2.32720035,2.235,2.3825605006954103,759,2287.142883746833,0.07788595271210014,48.858791345699146,2.3733805688008833,false,2.789,,0.6782674454870304
26,EVACUATING,0.6100609527538734,TRAIN,300.0,,2.2785620008308345,116.98171417383799,0,42_0097,2022-10-18T13:31:03,48.7095045741645,2.4595078242253265,0.717,2.876944029096787,6165,18538.756171823134,0.44594867650030307,48.58579160910729,2.587781411900202,false,2.789,,0.6100609527538734
27,EVACUATING,0.3763385772689017,WALKING,300.0,,3.3927079333705255,187.09842681932952,0,42_0341,2022-10-18T18:31:24,48.753160161361905,2.3412015681428557,3.8245,5.3059630872483226,301,11759.224471540007,0.010067114093959731,48.75089468441848,2.3443326643738227,false,3.8245,,0.3763385772689017
28,EVACUATING,0.3763385772689017,WALKING,300.0,,3.3927079333705255,187.09842681932952,0,42_0341,2022-10-18T18:31:24,48.753160161361905,2.3412015681428557,3.8245,5.3059630872483226,301,11759.224471540007,0.010067114093959731,48.75089468441848,2.3443326643738227,false,3.8245,,0.3763385772689017
29,EVACUATING,0.5942217443566822,TWO_WHEELER,300.0,,2.291814666496764,121.73347669299534,0,42_0380,2022-10-18T22:28:09,48.91366456,2.30956075,21.977,30.68828453470207,4481,6682.581894727496,0.21490738674403034,48.96798136548806,2.249001884070402,false,2.789,,0.5942217443566822
30,EVACUATING,0.5477303546147065,BIKE,300.0,,2.550915927761583,135.68089361558805,0,42_0246,2022-10-18T11:40:30,48.83715229,2.34511208,3.0525,3.4831022392457274,3724,2416.01458231366,0.09723040659988215,48.91424735378704,2.292536107840331,false,2.789,3.0525,0.5477303546147065
31,EVACUATING,0.6594963817368622,BIKE,300.0,,10.596415839176816,102.15108547894134,0,42_0562,2022-10-18T17:20:33,48.86629441,2.3283445,13.21,12.464883405305368,1621,1597.2087618314306,0.09438618136952498,48.83821230175843,2.358422369916782,false,2.789,13.21,0.6594963817368622
32,EVACUATING,0.6055572761365129,WALKING,300.0,,2.2250469298554467,118.33281715904613,0,42_0521,2022-10-18T17:47:00,48.84637350744638,2.4283604394365654,2.7190000000000003,11.929515236567763,2792,6111.347950494752,0.11587810745789896,48.81891798245974,2.5266770396810094,false,2.7190000000000003,,0.6055572761365129
33,EVACUATING,0.5857993855125788,PRIV_CAR_DRIVER,300.0,,11.457216562412547,124.26018434622635,0,42_0224,2022-10-18T23:19:01,48.73234557,2.26625543,39.954,47.15629824561403,3363,15259.227772399227,0.05471305382099316,48.667489190352796,2.321757033620552,false,2.789,,0.5857993855125788
34,EVACUATING,0.6792759459009748,WALKING,300.0,,1.8663331548424344,96.21721622970755,0,42_0516,2022-10-18T17:07:54,48.8910481322318,2.3723997118294124,2.344,2.391582608695652,345,4033.6642095753955,0.06086956521739131,48.893608889928274,2.3729418233483965,false,2.344,,0.6792759459009748
35,EVACUATING,0.5197492225840902,PRIV_CAR_DRIVER,300.0,,11.732645741824344,144.07523322477294,0,42_0148,2022-10-18T13:45:49,48.932353657877705,2.060222415634637,5.413,17.85669846153846,14945,22502.326894465034,0.2577777777777778,49.00238796934838,2.073526504574117,false,2.789,,0.5197492225840902
36,EVACUATING,0.7199620679130161,SUBWAY,300.0,,3.1250693591896157,84.01137962609518,0,42_0264,2022-10-18T17:08:55,48.89844781,2.24711985,3.986,5.091617157490397,781,8529.649066833994,0.08962868117797695,48.89388642187677,2.235204807148147,false,3.986,3.986,0.7199620679130161
37,EVACUATING,0.5006924423784825,PRIV_CAR_DRIVER,300.0,,11.81211251528173,149.79226728645523,0,42_0591,2022-10-18T17:17:00,49.034290184230755,2.0873142584924094,3.982,10.668349878129849,4901,27208.019026673664,0.18679370706846887,49.03052416369249,2.016470731934906,false,3.982,,0.5006924423784825
38,EVACUATING,0.33910631199370717,BIKE,300.0,,10.447756345560357,198.26810640188782,0,42_0535,2022-10-18T18:05:54,48.62010633,2.4109595,11.631,11.118481154771452,1250,26957.450859188302,0.0272654370489174,48.617956488212755,2.4124465284996663,false,2.789,11.631,0.33910631199370717
39,EVACUATING,0.5942217443566822,PRIV_CAR_DRIVER,300.0,,11.422095326032636,121.73347669299534,0,42_0380,2022-10-18T22:28:09,48.91366456,2.30956075,21.977,30.68828453470207,4481,6682.581894727496,0.21490738674403034,48.96798136548806,2.249001884070402,false,2.789,,0.5942217443566822
40,EVACUATING,0.5477303546147065,BIKE,300.0,,2.550915927761583,135.68089361558805,0,42_0246,2022-10-18T11:40:30,48.83715229,2.34511208,3.0525,3.4831022392457274,3724,2416.01458231366,0.09723040659988215,48.91424735378704,2.292536107840331,false,2.789,3.0525,0.5477303546147065
41,EVACUATING,0.39813501208620156,TWO_WHEELER,300.0,,2.4558804353874755,180.55949637413954,0,42_0542,2022-10-18T16:58:23,48.82366069553627,2.273154061407528,3.7315,6.81149207746479,1313,6672.390729139042,0.21214788732394366,48.85076839961137,2.2825729846106144,false,2.789,,0.39813501208620156
42,EVACUATING,0.5107720991488784,WALKING,300.0,,2.526756816841924,146.76837025533646,0,42_0449,2022-10-18T17:13:28,48.88880160996575,2.373445354205985,2.984,3.0441505376344096,93,3851.464396322274,0.0,48.878344265571904,2.43861989642428,false,2.984,,0.5107720991488784
43,EVACUATING,0.5904376671660768,WALKING,300.0,,0.5151158061062108,122.86869985017695,0,42_0112,2022-10-18T19:51:37,48.84831411,2.60118149,0.626,1.5692103448275863,2400,18633.064642872483,0.45024630541871924,48.84665166448618,2.6084399909563234,false,0.626,0.626,0.5904376671660768
44,EVACUATING,0.6954420220706902,PRIV_CAR_DRIVER,300.0,,11.000006767965221,91.36739337879295,0,42_0308,2022-10-18T19:41:57,48.88384339,2.53154391,3.4715,12.2872288914417,3482,13779.737219002825,0.236358414704193,48.895658820014596,2.5561263826871556,false,2.789,,0.6954420220706902
45,EVACUATING,0.6178679076260423,PRIV_CAR_DRIVER,300.0,,11.323490825199404,114.63962771218732,0,42_0416,2022-10-18T07:27:23,48.80278598,2.446002,25.745,28.437322505121454,3422,9558.117472952374,0.06087211003804507,48.807793299363794,2.4441485862154497,false,2.789,,0.6178679076260423
46,EVACUATING,0.41892034846269743,PRIV_CAR_DRIVER,300.0,,12.153102146910552,174.32389546119077,0,42_0233,2022-10-18T21:53:37,48.81633225,2.35700209,13.591,24.892738919247112,4941,4783.308397260956,0.15482695810564662,48.75162178775786,2.298447497319867,false,2.789,,0.41892034846269743
47,EVACUATING,0.672311442873706,BUS,300.0,,0.6238765822182597,98.3065671378882,0,42_0375,2022-10-18T15:59:08,48.93347524,2.24086906,0.7815000000000001,2.9721408382066277,4816,11361.079485478242,0.42178362573099415,48.954953301699554,2.232814937540815,false,0.7815000000000001,,0.672311442873706
48,PLANNING,0.5482617419403351,WALKING,300.0,,1.4421100700232945,135.5214774178995,5,42_0072,2022-10-18T21:02:54,48.85598824,2.3949137,1.726,1.797025623735671,1486,3518.8050135071676,0.09575185434929198,49.28536935506957,3.1340003076611893,false,1.726,,0.5482617419403351
49,EVACUATING,0.4921736941599944,PRIV_CAR_DRIVER,300.0,,11.847635695352823,152.3478917520017,0,42_0206,2022-10-18T22:24:54,48.81685661,2.35725556,61.2915,53.793347733711045,4236,4728.60082487614,0.20868744098205855,48.8034068042192,2.3630284417784946,false,2.789,,0.4921736941599944
50,EVACUATING,0.5962503078990803,PRIV_CAR_PASSENGER,300.0,,11.413636216060835,121.12490763027591,0,42_0302,2022-10-18T08:01:35,48.84198638,2.36674511,4.726,11.762860719874805,4383,2366.0984401966602,0.1285863328116849,48.853443109143306,2.538115185965411,false,2.789,,0.5962503078990803
51,EVACUATING,0.6782674454870304,SUBWAY,300.0,,2.2214936283610016,96.51976635389087,0,42_0242,2022-10-18T20:02:33,48.84293415,2.32720035,2.235,2.3825605006954103,759,2287.142883746833,0.07788595271210014,48.858791345699146,2.3733805688008833,false,2.789,,0.6782674454870304
52,EVACUATING,0.47157676888604017,BIKE,300.0,,9.185809308391145,158.52696933418795,0,42_0533,2022-10-18T18:00:05,48.85090309,2.34524581,10.6995,10.010279986053,2868,892.3952290866811,0.1000697350069735,48.85046025492265,2.3544242515104195,false,2.789,10.6995,0.47157676888604017
53,EVACUATING,0.5267348757465914,TRAIN,300.0,,2.348280929462827,141.97953727602257,0,42_0007,2022-10-18T19:23:50,48.86199084,2.34947154,14.474,21.990226878612713,692,393.46276236504804,0.09393063583815028,48.86416372519584,2.351630749191437,false,2.789,,0.5267348757465914
54,EVACUATING,0.634618052382138,WALKING,300.0,,2.6243656749609903,109.6145842853586,0,42_0288,2022-10-18T17:54:37,48.86335208,2.4242468,3.2415000000000003,2.7087285984848486,5281,5672.209781987883,0.2428030303030303,48.85626057896904,2.4145960586655475,false,3.2415000000000003,,0.634618052382138
55,EVACUATING,0.5674273781120514,BUS,300.0,,2.314233512733647,129.7717865663846,0,42_0528,2022-10-18T17:30:00,48.91172717175377,2.4904080816524865,17.374,16.200348837209305,301,12021.290242551484,0.06312292358803986,48.899134350428945,2.4807666299247724,false,2.789,,0.5674273781120514
56,EVACUATING,0.5197492225840902,PRIV_CAR_DRIVER,300.0,,11.732645741824344,144.07523322477294,0,42_0148,2022-10-18T13:45:49,48.932353657877705,2.060222415634637,5.413,17.85669846153846,14945,22502.326894465034,0.2577777777777778,49.00238796934838,2.073526504574117,false,2.789,,0.5197492225840902
57,EVACUATING,0.5253404248339033,PRIV_CAR_DRIVER,300.0,,11.709330428442623,142.397872549829,0,42_0425,2022-10-18T10:48:05,48.82512691,2.38480466,22.366,33.82756812953859,22171,4658.924428034216,0.14433268684317352,48.68781613873578,2.4045134109087107,false,2.789,,0.5253404248339033
58,EVACUATING,0.6954420220706902,PRIV_CAR_DRIVER,300.0,,11.000006767965221,91.36739337879295,0,42_0308,2022-10-18T19:41:57,48.88384339,2.53154391,3.4715,12.2872288914417,3482,13779.737219002825,0.236358414704193,48.895658820014596,2.5561263826871556,false,2.789,,0.6954420220706902
59,EVACUATING,0.6792759459009748,SUBWAY,300.0,,1.8663331548424344,96.21721622970755,0,42_0516,2022-10-18T17:07:54,48.8910481322318,2.3723997118294124,2.344,2.391582608695652,345,4033.6642095753955,0.06086956521739131,48.893608889928274,2.3729418233483965,false,2.344,,0.6792759459009748
60,EVACUATING,0.5197492225840902,PRIV_CAR_DRIVER,300.0,,11.732645741824344,144.07523322477294,0,42_0148,2022-10-18T13:45:49,48.932353657877705,2.060222415634637,5.413,17.85669846153846,14945,22502.326894465034,0.2577777777777778,49.00238796934838,2.073526504574117,false,2.789,,0.5197492225840902
61,EVACUATING,0.4401949176269733,BUS,300.0,,2.4206889124215114,167.94152471190802,0,42_0108,2022-10-18T19:09:56,48.834811175514695,2.590343540132072,33.8475,32.78543828016643,1442,18005.104881703,0.05825242718446602,48.86172981720883,2.488450936227863,false,2.789,,0.4401949176269733
62,EVACUATING,0.5006924423784825,WALKING,300.0,,3.383872808334665,149.79226728645523,0,42_0591,2022-10-18T17:17:00,49.034290184230755,2.0873142584924094,3.982,10.668349878129849,4901,27208.019026673664,0.18679370706846887,49.03052416369249,2.016470731934906,false,3.982,,0.5006924423784825
63,EVACUATING,0.5107720991488784,WALKING,300.0,,2.526756816841924,146.76837025533646,0,42_0449,2022-10-18T17:13:28,48.88880160996575,2.373445354205985,2.984,3.0441505376344096,93,3851.464396322274,0.0,48.878344265571904,2.43861989642428,false,2.984,,0.5107720991488784
64,EVACUATING,0.5631089885803374,PRIV_CAR_DRIVER,300.0,,11.551835517619994,131.06730342589879,0,42_0336,2022-10-18T18:05:58,48.82726439,2.46432972,18.500500000000002,18.621220527045768,1442,9275.690137619855,0.16920943134535368,48.90254825590048,2.467437685675217,false,2.789,,0.5631089885803374
65,EVACUATING,0.6954420220706902,PRIV_CAR_DRIVER,300.0,,11.000006767965221,91.36739337879295,0,42_0308,2022-10-18T19:41:57,48.88384339,2.53154391,3.4715,12.2872288914417,3482,13779.737219002825,0.236358414704193,48.895658820014596,2.5561263826871556,false,2.789,,0.6954420220706902
66,EVACUATING,0.5339291153493513,PRIV_CAR_DRIVER,300.0,,11.673515588993206,139.82126539519462,0,42_0368,2022-10-18T18:53:10,48.87184112,2.33759862,10.4445,16.436954020435362,4502,1600.8658890464344,0.20079964460239894,48.827336461746874,2.4063874319044176,false,2.789,,0.5339291153493513
67,EVACUATING,0.6441667392770936,TRAIN,300.0,,0.08067499782168719,106.74997821687194,0,42_0051,2022-10-18T17:00:00,48.87055906683683,2.3467123632095848,0.063,0.06720096153846154,1201,1302.842175273064,1.0,48.87414973678788,2.310599384491395,false,0.063,,0.6441667392770936
68,EVACUATING,0.5897041999481066,PRIV_CAR_DRIVER,300.0,,11.440933486216394,123.088740015568,0,42_0260,2022-10-18T07:40:13,48.81075354,2.21211754,21.961,24.60507120352867,1588,11228.329892531156,0.022684310018903593,48.8490376476092,2.2347609239712436,false,2.789,,0.5897041999481066
69,EVACUATING,0.20350228482905747,SUBWAY,300.0,,2.6187296382835274,238.94931455128275,0,42_0218,2022-10-18T23:27:53,48.83371977,2.24374912,0.817,19.200943026553237,3940,8056.204845032226,0.42124258829595257,49.100844237576155,1.3404901175221864,false,2.789,,0.20350228482905747
70,EVACUATING,0.6569442246441738,WALKING,300.0,,1.8740076539041497,102.91673260674786,0,42_0285,2022-10-18T21:16:45,48.865540260405226,2.3358391929030056,2.334,2.4329982007916517,3000,1105.6310457550976,0.0593738754947823,48.9428141104284,2.463594240407639,false,2.334,,0.6569442246441738
71,EVACUATING,0.5942217443566822,TWO_WHEELER,300.0,,2.291814666496764,121.73347669299534,0,42_0380,2022-10-18T22:28:09,48.91366456,2.30956075,21.977,30.68828453470207,4481,6682.581894727496,0.21490738674403034,48.96798136548806,2.249001884070402,false,2.789,,0.5942217443566822
72,EVACUATING,0.5962503078990803,TRAIN,300.0,,2.2901173673808395,121.12490763027591,0,42_0302,2022-10-18T08:01:35,48.84198638,2.36674511,4.726,11.762860719874805,4383,2366.0984401966602,0.1285863328116849,48.853443109143306,2.538115185965411,false,2.789,,0.5962503078990803
73,EVACUATING,0.5197492225840902,PRIV_CAR_DRIVER,300.0,,11.732645741824344,144.07523322477294,0,42_0148,2022-10-18T13:45:49,48.932353657877705,2.060222415634637,5.413,17.85669846153846,14945,22502.326894465034,0.2577777777777778,49.00238796934838,2.073526504574117,false,2.789,,0.5197492225840902
74,FAILED,0.5957225592523098,BIKE,60.0,Could not find any safe destination,6.539057094969933,121.28323222430707,1,42_0453,2022-10-18T20:40:02,48.86549088,2.41633985,7.962,8.881738045738047,481,5125.058924662517,0.07276507276507277,48.874343301480515,2.417338260822314,false,2.789,7.962,0.5957225592523098
75,EVACUATING,0.4477915970294458,PRIV_CAR_DRIVER,300.0,,12.03270904038721,165.66252089116625,0,42_0151,2022-10-18T19:10:54,48.85598949614068,2.3168017316673613,30.02,33.63912200526243,7221,2232.833018532292,0.15385680653649078,48.82117466611396,2.1748476410861004,false,2.789,,0.4477915970294458
76,EVACUATING,0.32712762839511195,TRAIN_EXPRESS,300.0,,2.51529231332181,201.86171148146644,0,42_0237,2022-10-18T09:35:56,48.84567451,2.37515697,79.5365,126.56621198686369,12180,2526.8609339007558,0.07922824302134647,48.86534204209855,2.2444193100049312,false,2.789,,0.32712762839511195
77,EVACUATING,0.5253404248339033,LIGHT_COMM_VEHICLE,300.0,,2.349447666541473,142.397872549829,0,42_0425,2022-10-18T10:48:05,48.82512691,2.38480466,22.366,33.82756812953859,22171,4658.924428034216,0.14433268684317352,48.68781613873578,2.4045134109087107,false,2.789,,0.5253404248339033
78,EVACUATING,0.42053226846850617,PRIV_CAR_DRIVER,300.0,,12.14638044048633,173.84031945944812,0,42_0426,2022-10-18T18:52:57,48.54520657017532,2.6647169963626287,12.876,13.194440227703984,539,41950.53733172108,0.07969639468690702,48.578954941768274,2.6256579560088467,false,2.789,,0.42053226846850617
79,EVACUATING,0.7199620679130161,BIKE,300.0,,3.1250693591896157,84.01137962609518,0,42_0264,2022-10-18T17:08:55,48.89844781,2.24711985,3.986,5.091617157490397,781,8529.649066833994,0.08962868117797695,48.89388642187677,2.235204807148147,false,3.986,3.986,0.7199620679130161
80,EVACUATING,0.5244563643379745,TRAIN,300.0,,2.350187359958417,142.66309069860765,0,42_0337,2022-10-18T18:18:43,48.868103119451014,2.3331768047336587,2.6355,2.6336206140350877,918,1443.6944933296058,0.09429824561403509,48.849274148620346,2.4239179942006888,false,2.789,,0.5244563643379745
81,EVACUATING,0.3650430626459805,TRAIN,300.0,,2.483568469484108,190.48708120620586,0,42_0275,2022-10-18T12:01:00,48.852581709841886,2.308113339033481,8.258,15.467038202984098,6323,2929.8416662818267,0.22298737497950483,48.88922781992022,2.169849443880322,false,2.789,,0.3650430626459805
82,EVACUATING,0.5197492225840902,PRIV_CAR_DRIVER,300.0,,11.732645741824344,144.07523322477294,0,42_0148,2022-10-18T13:45:49,48.932353657877705,2.060222415634637,5.413,17.85669846153846,14945,22502.326894465034,0.2577777777777778,49.00238796934838,2.073526504574117,false,2.789,,0.5197492225840902
83,EVACUATING,0.45765114304550236,WALKING,300.0,,4.768168639716253,162.7046570863493,0,42_0576,2022-10-18T18:33:11,48.74695534,2.45316307,5.527,5.007011104941699,1801,14670.751889426401,0.34980566352026654,48.87028121916307,2.3483080382471457,false,5.527,,0.45765114304550236
84,EVACUATING,0.5253404248339033,PRIV_CAR_DRIVER,300.0,,11.709330428442623,142.397872549829,0,42_0425,2022-10-18T10:48:05,48.82512691,2.38480466,22.366,33.82756812953859,22171,4658.924428034216,0.14433268684317352,48.68781613873578,2.4045134109087107,false,2.789,,0.5253404248339033
85,EVACUATING,0.6544903371947323,WALKING,300.0,,2.012346858699317,103.65289884158032,0,42_0287,2022-10-20T14:02:13,48.84342608,2.35497227,2.504,2.6785469473055685,7727,1810.6331789888577,0.07508583370652336,48.86005635262705,2.415155225134084,false,2.504,,0.6544903371947323
86,EVACUATING,0.49502738202305535,BUS,300.0,,2.303285279488291,151.4917853930834,0,42_0013,2022-10-18T20:26:00,48.84981183214061,2.343165910685817,2.705,3.464366247755835,625,1043.0084393879688,0.06283662477558348,48.85596076252358,2.3243592608676815,false,2.705,,0.49502738202305535
87,EVACUATING,0.6109486714763834,BUS,300.0,,3.65071783155017,116.71539855708497,0,42_0230,2022-10-18T17:00:00,48.8580069,2.3109951,4.47,10.669754794089908,3191,2636.5562286647814,0.13800691606413076,48.818424285647325,2.2711936713416754,false,4.47,,0.6109486714763834
88,EVACUATING,0.4921736941599944,PRIV_CAR_DRIVER,300.0,,11.847635695352823,152.3478917520017,0,42_0206,2022-10-18T22:24:54,48.81685661,2.35725556,61.2915,53.793347733711045,4236,4728.60082487614,0.20868744098205855,48.8034068042192,2.3630284417784946,false,2.789,,0.4921736941599944
89,EVACUATING,0.6340569083647215,TRAIN,300.0,,2.258484584771238,109.78292749058355,0,42_0579,2022-10-18T18:41:11,48.85326828,2.37018114,2.574,3.0250523504273503,2997,1804.9069808706306,0.07122507122507123,48.824641276266185,2.3794851698155344,false,2.789,,0.6340569083647215
90,EVACUATING,0.6954420220706902,PRIV_CAR_DRIVER,300.0,,11.000006767965221,91.36739337879295,0,42_0308,2022-10-18T19:41:57,48.88384339,2.53154391,3.4715,12.2872288914417,3482,13779.737219002825,0.236358414704193,48.895658820014596,2.5561263826871556,false,2.789,,0.6954420220706902
91,EVACUATING,0.44856462535902686,WALKING,300.0,,2.413685977962102,165.43061239229195,0,42_0377,2022-10-18T17:39:28,48.94093596,2.2529726,2.789,3.0457053053945606,2281,11426.999216392995,0.08158716005349978,48.94913194909514,2.2531157169402176,false,2.789,,0.44856462535902686
92,EVACUATING,0.509616383796193,PRIV_CAR_PASSENGER,300.0,,11.774899679569875,147.1150848611421,0,42_0130,2022-10-18T18:54:58,48.87346293147087,2.221944935661668,19.483,19.83776422764228,369,9291.502544787236,0.18699186991869918,48.86808806558152,2.198077846223435,false,2.789,,0.509616383796193
